41	42.77	49.67	38.51	66.65	38.28	116.11	29.39	36.55	41.95	49.05	34.45	75.35	31.46	41.35	38.39	93.96	49.11	47.93	30.31	49.32
42	46.79	49.67	43.00	66.65	51.34	116.11	34.35	36.55	49.57	49.05	39.70	75.35	41.42	41.35	45.36	93.96	48.52	47.93	45.90	49.32
43	73.22	49.67	50.71	66.65	55.18	116.11	36.11	36.55	52.48	49.05	42.05	75.35	41.37	41.35	48.03	93.96	125.93	47.93	74.08	49.32
44	53.34	49.67	41.72	66.65	51.77	116.11	32.91	36.55	51.09	49.05	41.18	75.35	33.58	41.35	46.76	93.96	67.84	47.93	37.02	49.32
45	46.42	49.67	36.59	66.65	49.36	116.11	35.32	36.55	35.64	49.05	37.57	75.35	29.22	41.35	32.62	93.96	32.70	47.93	33.81	49.32
46	37.32	49.67	30.17	66.65	43.64	116.11	32.38	36.55	28.19	49.05	34.45	75.35	27.68	41.35	25.80	93.96	31.04	47.93	30.67	49.32
47	37.35	49.67	51.37	66.65	44.86	116.11	28.05	36.55	27.22	49.05	36.14	75.35	30.65	41.35	24.91	93.96	26.98	47.93	28.20	49.32
48	36.74	49.67	32.16	66.65	39.05	116.11	26.08	36.55	24.79	49.05	29.21	75.35	31.52	41.35	22.69	93.96	25.44	47.93	25.37	49.32
49	28.96	33.42	22.14	20.48	27.40	83.01	31.81	10.00	28.73	49.03	19.33	255.91	25.72	53.13	27.86	89.42	29.91	116.20	28.92	59.89
50	26.44	33.42	21.33	20.48	22.74	83.01	28.66	10.00	27.34	49.03	18.09	255.91	22.60	53.13	25.10	89.42	22.68	116.20	26.05	59.89
51	20.15	33.42	20.17	20.48	22.66	83.01	25.05	10.00	23.38	49.03	16.58	255.91	22.21	53.13	21.94	89.42	20.89	116.20	22.77	59.89
52	14.60	33.42	16.79	20.48	22.15	83.01	20.53	10.00	21.17	49.03	15.19	255.91	20.47	53.13	17.98	89.42	10.85	116.20	18.66	59.89
53	1.31	33.42	15.19	20.48	22.14	83.01	9.82	10.00	19.20	49.03	11.04	255.91	19.40	53.13	8.60	89.42	9.70	116.20	8.92	59.89
54	12.60	33.42	15.68	20.48	19.82	83.01	16.95	10.00	22.30	49.03	16.29	255.91	18.03	53.13	14.85	89.42	9.22	116.20	15.41	59.89
55	16.37	33.42	16.11	20.48	20.40	83.01	14.27	10.00	23.19	49.03	13.81	255.91	19.08	53.13	12.50	89.42	9.88	116.20	12.97	59.89
56	20.16	33.42	16.42	20.48	31.48	83.01	25.86	10.00	28.94	49.03	21.52	255.91	23.69	53.13	22.65	89.42	15.97	116.20	23.50	59.89
57	30.73	33.42	17.52	20.48	37.30	83.01	27.66	10.00	30.66	49.03	33.94	255.91	25.72	53.13	24.23	89.42	16.99	116.20	25.15	59.89
58	40.28	33.42	20.69	20.48	40.22	83.01	28.93	10.00	34.00	49.03	37.82	255.91	28.23	53.13	25.34	89.42	38.74	116.20	26.30	59.89
59	40.28	33.42	21.52	20.48	46.63	83.01	33.02	10.00	33.60	49.03	43.47	255.91	31.48	53.13	28.92	89.42	41.68	116.20	30.02	59.89
60	40.28	33.42	22.20	20.48	44.29	83.01	34.80	10.00	32.46	49.03	44.71	255.91	30.87	53.13	30.48	89.42	42.59	116.20	31.64	59.89
61	44.06	33.42	21.89	20.48	41.96	83.01	35.70	10.00	31.67	49.03	45.68	255.91	34.08	53.13	31.27	89.42	53.33	116.20	32.46	59.89
62	41.53	33.42	22.08	20.48	38.55	83.01	34.80	10.00	28.37	49.03	43.19	255.91	29.46	53.13	30.47	89.42	48.54	116.20	31.63	59.89
63	30.50	33.42	21.58	20.48	38.55	83.01	33.89	10.00	26.68	49.03	38.65	255.91	26.26	53.13	29.68	89.42	39.92	116.20	30.80	59.89
64	30.74	33.42	22.14	20.48	38.47	83.01	32.17	10.00	22.08	49.03	33.39	255.91	23.71	53.13	28.17	89.42	34.83	116.20	29.24	59.89
65	29.92	33.42	20.69	20.48	38.52	83.01	29.08	10.00	22.66	49.03	12.66	255.91	27.32	53.13	25.46	89.42	28.07	116.20	26.43	59.89
66	40.28	33.42	28.90	20.48	43.08	83.01	37.48	10.00	28.52	49.03	44.71	255.91	32.36	53.13	32.83	89.42	48.41	116.20	34.07	59.89
67	46.57	33.42	28.90	20.48	54.21	83.01	39.95	10.00	34.66	49.03	49.41	255.91	37.72	53.13	34.99	89.42	58.21	116.20	36.32	59.89
68	46.15	33.42	30.77	20.48	58.87	83.01	38.36	10.00	33.30	49.03	47.47	255.91	36.67	53.13	33.60	89.42	57.52	116.20	34.87	59.89
69	37.22	33.42	29.58	20.48	52.45	83.01	36.57	10.00	29.43	49.03	45.12	255.91	33.46	53.13	32.03	89.42	50.98	116.20	33.24	59.89
70	27.71	33.42	23.84	20.48	44.29	83.01	30.36	10.00	27.42	49.03	35.88	255.91	28.87	53.13	26.59	89.42	44.94	116.20	27.59	59.89
71	30.22	33.42	29.58	20.48	38.55	83.01	30.36	10.00	30.66	49.03	34.51	255.91	31.68	53.13	26.59	89.42	54.56	116.20	27.60	59.89
72	29.84	33.42	25.83	20.48	31.80	83.01	30.34	10.00	30.22	49.03	26.23	255.91	32.48	53.13	26.57	89.42	48.16	116.20	27.58	59.89
73	21.36	20.08	28.40	20.95	31.02	21.37	24.51	96.42	21.23	56.71	30.61	121.15	24.46	82.28	22.19	217.49	30.52	120.40	26.80	168.73
74	21.35	20.08	25.88	20.95	35.87	21.37	22.62	96.42	21.23	56.71	30.33	121.15	28.29	82.28	20.12	217.49	28.48	120.40	26.83	168.73
75	21.35	20.08	23.18	20.95	23.81	21.37	22.66	96.42	21.23	56.71	27.80	121.15	18.78	82.28	17.56	217.49	25.95	120.40	26.79	168.73
76	14.52	20.08	17.74	20.95	10.26	21.37	17.02	96.42	14.44	56.71	22.26	121.15	8.10	82.28	14.63	217.49	20.85	120.40	18.68	168.73
77	14.09	20.08	12.11	20.95	7.78	21.37	12.84	96.42	14.01	56.71	14.47	121.15	6.14	82.28	7.31	217.49	20.85	120.40	12.94	168.73
78	11.53	20.08	7.75	20.95	8.01	21.37	10.22	96.42	11.46	56.71	16.70	121.15	6.31	82.28	12.80	217.49	20.31	120.40	9.70	168.73
79	7.58	20.08	8.90	20.95	6.94	21.37	5.62	96.42	7.54	56.71	5.73	121.15	5.47	82.28	9.14	217.49	19.33	120.40	6.27	168.73
80	13.69	20.08	10.53	20.95	6.98	21.37	5.62	96.42	13.61	56.71	9.62	121.15	5.50	82.28	16.16	217.49	23.42	120.40	6.29	168.73
81	16.38	20.08	12.13	20.95	9.52	21.37	14.30	96.42	16.29	56.71	18.25	121.15	7.51	82.28	19.21	217.49	27.26	120.40	6.27	168.73
82	19.65	20.08	17.34	20.95	25.60	21.37	20.42	96.42	19.53	56.71	25.05	121.15	20.19	82.28	22.01	217.49	28.50	120.40	9.70	168.73
83	21.78	20.08	21.74	20.95	32.39	21.37	24.50	96.42	21.66	56.71	30.67	121.15	25.54	82.28	25.73	217.49	31.02	120.40	16.17	168.73
84	23.92	20.08	22.55	20.95	36.27	21.37	27.23	96.42	23.78	56.71	31.74	121.15	28.60	82.28	27.13	217.49	32.57	120.40	27.48	168.73
85	24.77	20.08	25.12	20.95	38.72	21.37	27.23	96.42	24.63	56.71	33.92	121.15	30.53	82.28	26.77	217.49	32.59	120.40	27.48	168.73
86	24.43	20.08	19.17	20.95	34.05	21.37	24.50	96.42	24.29	56.71	33.91	121.15	26.86	82.28	25.30	217.49	29.02	120.40	24.40	168.73
87	23.49	20.08	16.04	20.95	30.25	21.37	22.46	96.42	23.35	56.71	31.68	121.15	23.86	82.28	22.68	217.49	25.96	120.40	23.58	168.73
88	21.57	20.08	12.26	20.95	26.89	21.37	18.38	96.42	21.44	56.71	25.61	121.15	21.21	82.28	20.77	217.49	25.39	120.40	25.04	168.73
89	21.36	20.08	11.35	20.95	22.50	21.37	16.34	96.42	21.23	56.71	25.40	121.15	17.74	82.28	21.07	217.49	25.25	120.40	22.62	168.73
90	27.35	20.08	22.45	20.95	38.96	21.37	26.54	96.42	27.19	56.71	33.92	121.15	30.72	82.28	29.87	217.49	31.53	120.40	31.32	168.73
91	34.17	20.08	28.50	20.95	44.04	21.37	36.06	96.42	33.97	56.71	39.51	121.15	34.73	82.28	35.36	217.49	39.66	120.40	48.26	168.73
92	36.75	20.08	28.55	20.95	45.70	21.37	36.75	96.42	36.53	56.71	39.48	121.15	36.04	82.28	34.75	217.49	39.64	120.40	50.10	168.73
93	38.44	20.08	28.92	20.95	39.64	21.37	36.75	96.42	38.21	56.71	38.39	121.15	31.26	82.28	34.74	217.49	34.58	120.40	41.02	168.73
94	38.91	20.08	23.30	20.95	32.10	21.37	32.66	96.42	38.68	56.71	32.24	121.15	25.31	82.28	32.00	217.49	31.51	120.40	40.56	168.73
95	32.70	20.08	26.14	20.95	38.35	21.37	38.79	96.42	32.51	56.71	33.90	121.15	30.24	82.28	29.38	217.49	32.59	120.40	32.33	168.73
96	20.50	20.08	24.00	20.95	34.82	21.37	36.74	96.42	20.38	56.71	30.02	121.15	27.46	82.28	25.91	217.49	28.52	120.40	26.92	168.73
97	23.50	13.70	24.40	24.19	24.10	96.05	13.70	119.76	20.56	58.62	20.61	108.27	18.08	47.41	20.00	163.44	29.94	71.78	30.24	17.52
98	22.84	13.70	24.07	24.19	23.05	96.05	15.23	119.76	17.17	58.62	22.24	108.27	20.05	47.41	20.56	163.44	28.61	71.78	29.83	17.52
99	22.24	13.70	23.38	24.19	22.73	96.05	13.70	119.76	16.29	58.62	21.64	108.27	16.79	47.41	19.59	163.44	26.60	71.78	28.98	17.52
100	17.73	13.70	17.32	24.19	20.50	96.05	12.18	119.76	19.37	58.62	12.92	108.27	14.21	47.41	18.58	163.44	17.91	71.78	21.47	17.52
101	21.39	13.70	15.74	24.19	19.85	96.05	11.06	119.76	17.61	58.62	10.81	108.27	4.26	47.41	17.40	163.44	9.29	71.78	19.50	17.52
102	24.45	13.70	23.38	24.19	22.57	96.05	15.23	119.76	18.23	58.62	14.40	108.27	15.50	47.41	14.72	163.44	25.92	71.78	28.98	17.52
103	27.50	13.70	28.79	24.19	30.13	96.05	17.08	119.76	22.10	58.62	19.81	108.27	23.25	47.41	13.72	163.44	37.24	71.78	35.68	17.52
104	44.82	13.70	33.61	24.19	37.14	96.05	30.46	119.76	34.65	58.62	31.94	108.27	38.38	47.41	26.76	163.44	53.17	71.78	41.66	17.52
105	40.65	13.70	34.35	24.19	37.32	96.05	41.56	119.76	39.62	58.62	38.71	108.27	42.49	47.41	31.11	163.44	55.82	71.78	42.57	17.52
106	45.12	13.70	33.99	24.19	38.06	96.05	39.59	119.76	39.80	58.62	45.21	108.27	42.71	47.41	36.55	163.44	56.06	71.78	42.13	17.52
107	44.41	13.70	35.49	24.19	37.54	96.05	39.59	119.76	40.94	58.62	48.73	108.27	43.08	47.41	36.46	163.44	56.78	71.78	43.98	17.52
108	45.02	13.70	35.51	24.19	37.90	96.05	40.13	119.76	40.50	58.62	49.63	108.27	42.58	47.41	41.39	163.44	53.89	71.78	44.02	17.52
109	40.74	13.70	35.88	24.19	38.16	96.05	38.07	119.76	35.68	58.62	50.38	108.27	38.75	47.41	41.39	163.44	54.50	71.78	44.47	17.52
110	40.74	13.70	35.24	24.19	37.10	96.05	42.12	119.76	34.11	58.62	44.36	108.27	37.20	47.41	39.84	163.44	53.19	71.78	43.67	17.52
111	37.70	13.70	34.06	24.19	34.98	96.05	36.54	119.76	34.95	58.62	41.15	108.27	33.58	47.41	39.00	163.44	50.56	71.78	42.21	17.52
112	34.20	13.70	32.56	24.19	33.39	96.05	36.00	119.76	34.44	58.62	40.04	108.27	33.58	47.41	37.18	163.44	47.91	71.78	40.36	17.52
113	40.64	13.70	32.54	24.19	36.49	96.05	36.70	119.76	36.50	58.62	42.88	108.27	33.60	47.41	48.44	163.44	46.71	71.78	40.33	17.52
114	49.92	13.70	38.06	24.19	42.22	96.05	38.52	119.76	41.90	58.62	59.83	108.27	38.75	47.41	47.86	163.44	55.35	71.78	47.17	17.52
115	63.64	13.70	38.62	24.19	43.18	96.05	49.78	119.76	50.93	58.62	63.16	108.27	43.87	47.41	124.22	163.44	62.34	71.78	47.87	17.52
116	48.39	13.70	37.03	24.19	39.73	96.05	43.83	119.76	45.13	58.62	57.86	108.27	40.30	47.41	66.92	163.44	57.95	71.78	45.90	17.52
117	41.36	13.70	34.56	24.19	38.06	96.05	40.60	119.76	39.62	58.62	44.69	108.27	33.11	47.41	32.26	163.44	56.06	71.78	42.83	17.52
118	28.53	13.70	32.69	24.19	34.18	96.05	30.45	119.76	35.22	58.62	39.43	108.27	26.87	47.41	30.61	163.44	42.38	71.78	40.52	17.52
119	27.52	13.70	32.44	24.19	33.69	96.05	31.38	119.76	24.21	58.62	41.74	108.27	24.95	47.41	26.61	163.44	40.55	71.78	40.21	17.52
120	26.15	13.70	28.19	24.19	29.12	96.05	24.92	119.76	22.00	58.62	37.23	108.27	21.18	47.41	25.09	163.44	38.53	71.78	34.94	17.52
121	39.75	58.08	19.61	58.60	13.61	136.57	17.69	72.72	26.77	75.29	37.06	192.77	26.47	78.30	20.22	93.49	26.25	179.27	36.22	56.61
122	32.74	58.08	19.87	58.60	15.40	136.57	17.66	72.72	23.43	75.29	39.67	192.77	26.77	78.30	17.77	93.49	27.30	179.27	38.77	56.61
123	35.07	58.08	17.98	58.60	19.67	136.57	12.82	72.72	23.03	75.29	35.10	192.77	27.48	78.30	17.98	93.49	24.61	179.27	34.30	56.61
124	31.56	58.08	15.94	58.60	18.39	136.57	9.60	72.72	21.09	75.29	30.66	192.77	20.61	78.30	13.48	93.49	17.50	179.27	29.96	56.61
125	23.38	58.08	15.90	58.60	14.11	136.57	9.60	72.72	17.89	75.29	28.03	192.77	17.61	78.30	5.24	93.49	23.00	179.27	27.39	56.61
126	32.73	58.08	16.96	58.60	19.32	136.57	17.63	72.72	21.56	75.29	32.71	192.77	21.96	78.30	18.17	93.49	23.52	179.27	31.97	56.61
127	30.40	58.08	22.64	58.60	23.54	136.57	30.51	72.72	25.08	75.29	34.26	192.77	28.99	78.30	22.47	93.49	27.46	179.27	33.49	56.61
128	43.25	58.08	42.64	58.60	48.94	136.57	42.78	72.72	31.23	75.29	40.84	192.77	37.18	78.30	40.44	93.49	51.41	179.27	39.92	56.61
129	45.59	58.08	45.59	58.60	59.66	136.57	42.19	72.72	32.72	75.29	48.16	192.77	35.49	78.30	56.16	93.49	65.08	179.27	47.07	56.61
130	54.36	58.08	47.85	58.60	63.06	136.57	42.23	72.72	38.67	75.29	52.37	192.77	38.01	78.30	60.00	93.49	65.32	179.27	51.18	56.61
131	57.28	58.08	52.36	58.60	61.06	136.57	43.07	72.72	38.57	75.29	52.30	192.77	37.12	78.30	57.81	93.49	66.72	179.27	51.12	56.61
132	55.53	58.08	49.02	58.60	62.85	136.57	44.58	72.72	35.68	75.29	51.25	192.77	39.35	78.30	59.07	93.49	65.31	179.27	50.08	56.61
133	55.53	58.08	36.15	58.60	56.83	136.57	42.18	72.72	34.20	75.29	51.37	192.77	38.32	78.30	56.49	93.49	60.93	179.27	50.20	56.61
134	52.60	58.08	33.16	58.60	45.95	136.57	42.28	72.72	32.72	75.29	48.44	192.77	36.08	78.30	47.49	93.49	52.00	179.27	47.34	56.61
135	49.68	58.08	35.76	58.60	38.34	136.57	40.97	72.72	30.49	75.29	43.81	192.77	36.46	78.30	47.50	93.49	54.70	179.27	42.82	56.61
136	43.84	58.08	32.46	58.60	26.28	136.57	38.98	72.72	30.12	75.29	40.04	192.77	36.35	78.30	44.94	93.49	63.25	179.27	39.13	56.61
137	43.84	58.08	39.46	58.60	25.80	136.57	40.94	72.72	31.97	75.29	42.29	192.77	50.85	78.30	46.93	93.49	65.29	179.27	41.33	56.61
138	52.60	58.08	49.70	58.60	55.20	136.57	49.26	72.72	48.42	75.29	55.74	192.77	55.63	78.30	58.41	93.49	83.13	179.27	54.47	56.61
139	61.07	58.08	47.26	58.60	56.44	136.57	49.29	72.72	78.14	75.29	57.08	192.77	87.05	78.30	62.91	93.49	83.13	179.27	55.79	56.61
140	58.45	58.08	40.49	58.60	51.32	136.57	44.57	72.72	39.05	75.29	54.98	192.77	63.42	78.30	59.09	93.49	83.13	179.27	53.73	56.61
141	54.94	58.08	39.70	58.60	45.02	136.57	42.20	72.72	35.67	75.29	48.59	192.77	55.19	78.30	46.22	93.49	65.64	179.27	47.48	56.61
142	45.01	58.08	29.80	58.60	40.02	136.57	34.05	72.72	32.35	75.29	39.31	192.77	44.38	78.30	41.11	93.49	41.03	179.27	38.42	56.61
143	50.27	58.08	26.64	58.60	34.37	136.57	37.53	72.72	29.75	75.29	40.85	192.77	44.41	78.30	40.44	93.49	41.02	179.27	39.92	56.61
144	35.66	58.08	22.50	58.60	33.18	136.57	32.41	72.72	26.77	75.29	38.79	192.77	43.68	78.30	36.59	93.49	37.40	179.27	37.91	56.61
145	37.04	40.53	185.18	76.57	22.03	140.15	26.24	63.05	36.67	27.55	22.99	133.45	34.52	18.93	29.18	98.32	27.91	55.22	26.76	9.49
146	36.77	40.53	163.82	76.57	27.16	140.15	26.17	63.05	36.68	27.55	18.51	133.45	30.11	18.93	28.75	98.32	28.35	55.22	18.45	9.49
147	36.12	40.53	135.17	76.57	22.65	140.15	24.24	63.05	32.75	27.55	12.61	133.45	27.79	18.93	27.80	98.32	25.66	55.22	15.49	9.49
148	33.34	40.53	116.97	76.57	18.13	140.15	16.57	63.05	14.34	27.55	12.52	133.45	24.77	18.93	25.93	98.32	19.65	55.22	13.50	9.49
149	30.98	40.53	107.69	76.57	13.69	140.15	13.52	63.05	12.33	27.55	12.51	133.45	24.75	18.93	25.20	98.32	19.08	55.22	12.70	9.49
150	34.90	40.53	163.96	76.57	28.38	140.15	20.16	63.05	14.04	27.55	22.34	133.45	30.79	18.93	28.37	98.32	23.46	55.22	14.91	9.49
151	38.46	40.53	251.72	76.57	34.73	140.15	25.31	63.05	12.32	27.55	36.00	133.45	36.98	18.93	36.81	98.32	36.39	55.22	17.69	9.49
152	48.26	40.53	406.07	76.57	49.82	140.15	34.66	63.05	8.64	27.55	52.72	133.45	59.40	18.93	45.30	98.32	66.00	55.22	33.61	9.49
153	48.54	40.53	425.37	76.57	54.65	140.15	38.22	63.05	9.50	27.55	54.96	133.45	59.77	18.93	45.98	98.32	100.76	55.22	45.54	9.49
154	45.03	40.53	519.42	76.57	52.09	140.15	42.83	63.05	9.51	27.55	64.57	133.45	61.03	18.93	45.74	98.32	73.17	55.22	51.62	9.49
155	44.63	40.53	543.56	76.57	52.83	140.15	44.49	63.05	11.78	27.55	65.12	133.45	60.64	18.93	45.73	98.32	64.42	55.22	53.13	9.49
156	43.62	40.53	565.55	76.57	52.54	140.15	46.27	63.05	14.04	27.55	67.50	133.45	58.86	18.93	46.52	98.32	62.11	55.22	56.93	9.49
157	42.48	40.53	391.55	76.57	51.33	140.15	43.61	63.05	32.75	27.55	64.99	133.45	54.64	18.93	45.58	98.32	55.45	55.22	63.14	9.49
158	43.27	40.53	379.58	76.57	52.08	140.15	41.00	63.05	21.14	27.55	64.84	133.45	54.64	18.93	46.02	98.32	48.60	55.22	60.12	9.49
159	41.78	40.53	371.20	76.57	48.31	140.15	37.69	63.05	22.63	27.55	65.29	133.45	55.50	18.93	45.13	98.32	37.23	55.22	50.10	9.49
160	40.63	40.53	381.86	76.57	45.14	140.15	38.38	63.05	15.09	27.55	64.38	133.45	54.61	18.93	43.04	98.32	34.57	55.22	45.27	9.49
161	39.79	40.53	363.56	76.57	44.54	140.15	41.87	63.05	12.33	27.55	59.60	133.45	55.19	18.93	43.21	98.32	38.55	55.22	45.97	9.49
162	43.85	40.53	375.56	76.57	53.30	140.15	49.72	63.05	41.90	27.55	74.30	133.45	63.26	18.93	53.89	98.32	83.00	55.22	60.73	9.49
163	49.36	40.53	474.80	76.57	57.37	140.15	53.20	63.05	57.32	27.55	72.79	133.45	70.46	18.93	53.93	98.32	155.05	55.22	61.45	9.49
164	39.24	40.53	685.52	76.57	58.12	140.15	48.42	63.05	49.95	27.55	63.21	133.45	56.14	18.93	47.67	98.32	60.42	55.22	54.65	9.49
165	36.12	40.53	391.53	76.57	48.31	140.15	45.16	63.05	57.32	27.55	67.06	133.45	47.05	18.93	45.42	98.32	45.55	55.22	44.03	9.49
166	29.44	40.53	299.67	76.57	37.73	140.15	30.10	63.05	49.78	27.55	59.52	133.45	38.62	18.93	40.10	98.32	33.90	55.22	37.68	9.49
167	35.01	40.53	265.99	76.57	40.76	140.15	34.29	63.05	55.04	27.55	55.24	133.45	36.23	18.93	39.80	98.32	33.24	55.22	47.49	9.49
168	29.50	40.53	251.99	76.57	35.38	140.15	33.19	63.05	46.24	27.55	52.14	133.45	32.65	18.93	35.94	98.32	28.47	55.22	47.06	9.49
169	29.82	66.15	18.96	67.55	37.17	107.45	25.27	27.98	17.44	51.47	22.82	23.44	31.31	64.42	28.92	96.50	44.46	94.19	21.72	16.94
170	26.64	66.15	21.02	67.55	32.53	107.45	22.13	27.98	16.69	51.47	24.75	23.44	29.92	64.42	28.11	96.50	46.52	94.19	21.69	16.94
